"學年度","代碼","學校名稱","公/私立","縣市名稱","地址","電話","網址"
112,074637,縣立伸仁國小,公立,[07]彰化縣,[509]彰化縣伸港鄉曾家村曾家路3之15號,(04)7982324,https://www.sres.chc.edu.tw
112,074638,縣立大同國小,公立,[07]彰化縣,[509]彰化縣伸港鄉大同村彰新路七段724號,(04)7982307,https://www.dtes.chc.edu.tw
112,074639,縣立鹿港國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮菜園里三民路192號,(04)7772038,https://www.lges.chc.edu.tw
112,074640,縣立文開國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮新宮里文開路60號,(04)7772042,https://www.wkes.chc.edu.tw
112,074641,縣立洛津國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮洛津里公園三路51號,(04)7772041,https://www.ljes.chc.edu.tw/
112,074642,縣立海埔國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮海埔里鹿草路二段889號,(04)7781316,https://www.hpes.chc.edu.tw
112,074643,縣立新興國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮詔安里某旦巷85號,(04)7785911,https://www.bsses.chc.edu.tw
112,074644,縣立草港國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮草中里頂草路四段251號,(04)7712834,https://www.tges.chc.edu.tw
112,074645,縣立頂番國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮頂草路一段100號,(04)7711433,https://www.dfes.chc.edu.tw
112,074646,縣立東興國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮東崎里東崎7巷52號,(04)7751591,https://www.sdses.chc.edu.tw
112,074647,縣立管嶼國小,公立,[07]彰化縣,[506]彰化縣福興鄉廈粘村沿海路三段100號,(04)7702949,https://www.gyes.chc.edu.tw
112,074648,縣立文昌國小,公立,[07]彰化縣,[506]彰化縣福興鄉鎮平村鎮平街1號,(04)7702812,https://www.wces.chc.edu.tw
112,074649,縣立西勢國小,公立,[07]彰化縣,[506]彰化縣福興鄉西勢村員鹿路二段412號,(04)7772317,https://www.ssses.chc.edu.tw
112,074650,縣立大興國小,公立,[07]彰化縣,[506]彰化縣福興鄉外埔村復興路15號,(04)7792251,https://www.bdsps.chc.edu.tw
112,074651,縣立永豐國小,公立,[07]彰化縣,[506]彰化縣福興鄉番社村80號,(04)7792748,https://www.yfes.chc.edu.tw
112,074652,縣立日新國小,公立,[07]彰化縣,[506]彰化縣福興鄉番婆村彰鹿路六段546號,(04)7773861,https://www.rses.chc.edu.tw
112,074653,縣立育新國小,公立,[07]彰化縣,[506]彰化縣福興鄉二港村福正路4號,(04)7802521,https://www.yses.chc.edu.tw
112,074654,縣立秀水國小,公立,[07]彰化縣,[504]彰化縣秀水鄉安東村中山路257號,(04)7692756,https://www.hses.chc.edu.tw
112,074655,縣立馬興國小,公立,[07]彰化縣,[504]彰化縣秀水鄉馬興村培英巷1號,(04)7526247,https://www.smses.chc.edu.tw
112,074656,縣立華龍國小,公立,[07]彰化縣,[504]彰化縣秀水鄉秀水村花秀路51號,(04)7692713,https://www.hlps.chc.edu.tw
112,074657,縣立明正國小,公立,[07]彰化縣,[504]彰化縣秀水鄉埔崙村彰水路二段341號,(04)7692533,https://www.mcps.chc.edu.tw
112,074658,縣立陝西國小,公立,[07]彰化縣,[504]彰化縣秀水鄉金興村番花路261號,(04)7692242,https://www.ssps.chc.edu.tw
112,074659,縣立育民國小,公立,[07]彰化縣,[504]彰化縣秀水鄉下崙村民生街262號,(04)7694845,https://www.ymes.chc.edu.tw
112,074660,縣立溪湖國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮光華里二溪路一段35號,(04)8853126,https://www.shps.chc.edu.tw
112,074661,縣立東溪國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮東溪里員鹿路一段538號,(04)8852034,https://www.bdses.chc.edu.tw/
112,074662,縣立湖西國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮大突里北聖路20號,(04)8852234,https://www.fses.chc.edu.tw
112,074663,縣立湖東國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮湖東里大溪路二段423號,(04)8852062,https://www.fdes.chc.edu.tw
112,074664,縣立湖南國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮大竹里彰水路二段725號,(04)8816845,https://www.hnps.chc.edu.tw
112,074665,縣立媽厝國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮媽厝里湳底路67號,(04)8853225,https://www.mtes.chc.edu.tw
112,074666,縣立埔鹽國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉埔南村彰水路一段252號,(04)8852882,https://www.pyes.chc.edu.tw
112,074667,縣立大園國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉豐澤村埔打路45之1號,(04)8853760,https://www.dyes.chc.edu.tw
112,074668,縣立南港國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉南港村埔菜路29之2號,(04)8850169,https://www.ngps.chc.edu.tw
112,074669,縣立好修國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉好修村員鹿路二段149號,(04)8653555,https://www.hsps.chc.edu.tw/
112,074670,縣立永樂國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉永樂村永樂路600號,(04)8652263,https://www.yles.chc.edu.tw
112,074671,縣立新水國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉新水村大新路1巷15號,(04)8651112,https://www.sses.chc.edu.tw/
112,074672,縣立天盛國小,公立,[07]彰化縣,[516]彰化縣埔鹽鄉天盛村番金路68之1號,(04)8650842,https://www.tses.chc.edu.tw
112,074673,縣立埔心國小,公立,[07]彰化縣,[513]彰化縣埔心鄉義民村員鹿路二段254號,(04)8291494,https://www.pses.chc.edu.tw
112,074674,縣立太平國小,公立,[07]彰化縣,[513]彰化縣埔心鄉太平村太平路289號,(04)8226049,https://www.tpes.chc.edu.tw
112,074675,縣立舊館國小,公立,[07]彰化縣,[513]彰化縣埔心鄉舊館村員鹿路四段201號,(04)8292025,https://www.jges.chc.edu.tw
112,074676,縣立羅厝國小,公立,[07]彰化縣,[513]彰化縣埔心鄉羅厝村文昌東路100號,(04)8292861,https://www.rtes.chc.edu.tw
112,074677,縣立鳳霞國小,公立,[07]彰化縣,[513]彰化縣埔心鄉二重村五通南路82號,(04)8294072,https://www.sfsps.chc.edu.tw
112,074678,縣立梧鳳國小,公立,[07]彰化縣,[513]彰化縣埔心鄉梧鳳村大溪路175號,(04)8291964,https://www.wfes.chc.edu.tw
112,074679,縣立明聖國小,公立,[07]彰化縣,[513]彰化縣埔心鄉瓦北村西安南路178號,(04)8295395,https://www.msps.chc.edu.tw
112,074680,縣立員林國小,公立,[07]彰化縣,[510]彰化縣員林市三和里三民東街221號,(04)8320145,https://www.ylps.chc.edu.tw
112,074681,縣立育英國小,公立,[07]彰化縣,[510]彰化縣員林市黎明里光明街31號,(04)8320130,https://www.yyes.chc.edu.tw
112,074682,縣立靜修國小,公立,[07]彰化縣,[510]彰化縣員林市南平里靜修路74號,(04)8320341,https://www.sjses.chc.edu.tw
112,074683,縣立僑信國小,公立,[07]彰化縣,[510]彰化縣員林市三信里中山路二段280號,(04)8320810,https://www.csps.chc.edu.tw
112,074684,縣立員東國小,公立,[07]彰化縣,[510]彰化縣員林市員東路二段12號,(04)8311022,https://www.ytes.chc.edu.tw
112,074685,縣立饒明國小,公立,[07]彰化縣,[510]彰化縣員林市中央里員集路二段131號,(04)8320059,https://www.rmes.chc.edu.tw
112,074686,縣立東山國小,公立,[07]彰化縣,[510]彰化縣員林市南東里山腳路四段212號,(04)8310749,https://www.dsps.chc.edu.tw
112,074687,縣立青山國小,公立,[07]彰化縣,[510]彰化縣員林市出水里泉洲巷3號,(04)8310401,https://www.chcses.chc.edu.tw
112,074688,縣立明湖國小,公立,[07]彰化縣,[510]彰化縣員林市湖水里湖水路277號,(04)8310743,https://www.mhes.chc.edu.tw
112,074689,縣立大村國小,公立,[07]彰化縣,[515]彰化縣大村鄉大村村中正西路381號,(04)8522794,https://www.dtps.chc.edu.tw
112,074690,縣立大西國小,公立,[07]彰化縣,[515]彰化縣大村鄉大崙村大崙路10之55號,(04)8522677,https://www.dses.chc.edu.tw
112,074691,縣立村上國小,公立,[07]彰化縣,[515]彰化縣大村鄉村上村中山路二段242號,(04)8533680,https://www.tsps.chc.edu.tw
112,074692,縣立村東國小,公立,[07]彰化縣,[515]彰化縣大村鄉福興村山腳路102之1號,(04)8526328,https://www.tdes.chc.edu.tw
112,074693,縣立永靖國小,公立,[07]彰化縣,[512]彰化縣永靖鄉永東村中山路二段65號,(04)8221812,https://www.yces.chc.edu.tw
112,074694,縣立福德國小,公立,[07]彰化縣,[512]彰化縣永靖鄉永南村福德巷36號,(04)8224154,https://www.fdps.chc.edu.tw
112,074695,縣立永興國小,公立,[07]彰化縣,[512]彰化縣永靖鄉東寧村永興路二段32號,(04)8221714,https://www.ysps.chc.edu.tw
112,074696,縣立福興國小,公立,[07]彰化縣,[512]彰化縣永靖鄉福興村永福路二段160號,(04)8231023,https://www.sfses.chc.edu.tw
112,074697,縣立德興國小,公立,[07]彰化縣,[512]彰化縣永靖鄉竹子村竹後巷47號,(04)8222158,https://www.sdsps.chc.edu.tw
112,074698,縣立田中國小,公立,[07]彰化縣,[520]彰化縣田中鎮南路里中州路177號,(04)8742013,https://www.tjes.chc.edu.tw/
112,074699,縣立三潭國小,公立,[07]彰化縣,[520]彰化縣田中鎮北路里中正路715號,(04)8742254,https://www.stes.chc.edu.tw
112,074700,縣立大安國小,公立,[07]彰化縣,[520]彰化縣田中鎮三安里大安路一段200號,(04)8742327,https://www.daes.chc.edu.tw
112,074701,縣立內安國小,公立,[07]彰化縣,[520]彰化縣田中鎮新庄里中南路三段54號,(04)8742252,https://www.naes.chc.edu.tw
112,074702,縣立東和國小,公立,[07]彰化縣,[520]彰化縣田中鎮復興里山腳路四段188巷109號,(04)8742708,https://www.dhps.chc.edu.tw
112,074703,縣立明禮國小,公立,[07]彰化縣,[520]彰化縣田中鎮三光里民光路一段394號,(04)8742344,https://www.mles.chc.edu.tw
112,074704,縣立社頭國小,公立,[07]彰化縣,[511]彰化縣社頭鄉社頭村社斗路一段258號,(04)8732039,https://www.stps.chc.edu.tw
112,074705,縣立橋頭國小,公立,[07]彰化縣,[511]彰化縣社頭鄉僑頭村員集路三段528號,(04)8731265,https://www.ctps.chc.edu.tw
112,074706,縣立朝興國小,公立,[07]彰化縣,[511]彰化縣社頭鄉朝興村社石路91號,(04)8732484,https://www.scsps.chc.edu.tw/
112,074707,縣立清水國小,公立,[07]彰化縣,[511]彰化縣社頭鄉清水村山腳路一段486號,(04)8731285,https://www.bcses.chc.edu.tw
112,074708,縣立湳雅國小,公立,[07]彰化縣,[511]彰化縣社頭鄉湳雅村山腳路三段395號,(04)8735007,https://www.nyes.chc.edu.tw
112,074709,縣立二水國小,公立,[07]彰化縣,[530]彰化縣二水鄉文化村光文路119號,(04)8792040,https://www.eses.chc.edu.tw
112,074710,縣立復興國小,公立,[07]彰化縣,[530]彰化縣二水鄉復興村員集路五段472號,(04)8745935,https://www.fsses.chc.edu.tw
112,074711,縣立源泉國小,公立,[07]彰化縣,[530]彰化縣二水鄉大園村員集路二段316號,(04)8792304,https://www.ycps.chc.edu.tw/
112,074712,縣立北斗國小,公立,[07]彰化縣,[521]彰化縣北斗鎮新政里文苑路一段32號,(04)8882008,https://www.bdes.chc.edu.tw
112,074713,縣立萬來國小,公立,[07]彰化縣,[521]彰化縣北斗鎮西德里文賢街35號,(04)8882119,https://www.wles.chc.edu.tw
112,074714,縣立螺青國小,公立,[07]彰化縣,[521]彰化縣北斗鎮東光里斗中路712號,(04)8882031,https://www.rces.chc.edu.tw
112,074715,縣立大新國小,公立,[07]彰化縣,[521]彰化縣北斗鎮大新里大新路556號,(04)8882640,https://www.dsses.chc.edu.tw/
112,074716,縣立螺陽國小,公立,[07]彰化縣,[521]彰化縣北斗鎮西安里斗苑路二段150號,(04)8882039,https://www.ryes.chc.edu.tw
112,074717,縣立田尾國小,公立,[07]彰化縣,[522]彰化縣田尾鄉饒平村中山路一段449號,(04)8832745,https://www.twps.chc.edu.tw
112,074718,縣立南鎮國小,公立,[07]彰化縣,[522]彰化縣田尾鄉南鎮村光復路一段295號,(04)8227962,https://www.njes.chc.edu.tw
112,074719,縣立陸豐國小,公立,[07]彰化縣,[522]彰化縣田尾鄉陸豐村民生路三段200號,(04)8222563,https://www.lfes.chc.edu.tw/
112,074720,縣立仁豐國小,公立,[07]彰化縣,[522]彰化縣田尾鄉新厝村中正路二段101號,(04)8830347,https://www.rfes.chc.edu.tw/
112,074721,縣立埤頭國小,公立,[07]彰化縣,[523]彰化縣埤頭鄉埤頭村中南路145號,(04)8922019,https://www.ptes.chc.edu.tw/
112,074722,縣立合興國小,公立,[07]彰化縣,[523]彰化縣埤頭鄉合興村文鄉路161號,(04)8922030,https://www.shses.chc.edu.tw
112,074723,縣立豐崙國小,公立,[07]彰化縣,[523]彰化縣埤頭鄉豐崙村校前路50號,(04)8922136,https://www.fles.chc.edu.tw
112,074724,縣立芙朝國小,公立,[07]彰化縣,[523]彰化縣埤頭鄉芙朝村芙朝路205號,(04)8925057,https://www.fces.chc.edu.tw
112,074725,縣立中和國小,公立,[07]彰化縣,[523]彰化縣埤頭鄉中和村溪林路284號,(04)8895768,https://www.ches.chc.edu.tw
112,074726,縣立大湖國小,公立,[07]彰化縣,[523]彰化縣埤頭鄉大湖村大湖路260號,(04)8922009,https://www.dhes.chc.edu.tw/
112,074727,縣立溪州國小,公立,[07]彰化縣,[524]彰化縣溪州鄉尾厝村中山路三段451號,(04)8895013,https://www.sjps.chc.edu.tw
112,074728,縣立僑義國小,公立,[07]彰化縣,[524]彰化縣溪州鄉溪厝村中山路二段326號,(04)8892244,https://www.cyes.chc.edu.tw
112,074729,縣立三條國小,公立,[07]彰化縣,[524]彰化縣溪州鄉三條村中央路二段31號,(04)8895080,https://www.steps.chc.edu.tw
112,074730,縣立水尾國小,公立,[07]彰化縣,[524]彰化縣溪州鄉水尾村太平路137號,(04)8892442,https://www.swes.chc.edu.tw
112,074731,縣立潮洋國小,公立,[07]彰化縣,[524]彰化縣溪州鄉潮洋村陸軍路一段146號,(04)8803059,https://www.cyps.chc.edu.tw
112,074732,縣立成功國小,公立,[07]彰化縣,[524]彰化縣溪州鄉成功村登山路二段365號,(04)8802225,https://www.cges.chc.edu.tw
112,074733,縣立圳寮國小,公立,[07]彰化縣,[524]彰化縣溪州鄉圳寮村下樹巷29號,(04)8802165,https://www.jles.chc.edu.tw
112,074734,縣立大莊國小,公立,[07]彰化縣,[524]彰化縣溪州鄉大庄村中橫巷1號,(04)8802438,https://www.djps.chc.edu.tw
112,074735,縣立南州國小,公立,[07]彰化縣,[524]彰化縣溪州鄉溪州村公園路95號,(04)8892224,https://www.njps.chc.edu.tw
112,074736,縣立二林國小,公立,[07]彰化縣,[526]彰化縣二林鎮東和里斗苑路五段22號,(04)8960057,https://www.elps.chc.edu.tw
112,074737,縣立興華國小,公立,[07]彰化縣,[526]彰化縣二林鎮東興里竹林路三段393號,(04)8962594,https://www.shes.chc.edu.tw
112,074738,縣立中正國小,公立,[07]彰化縣,[526]彰化縣二林鎮南光里建興街80號,(04)8960145,https://www.ccps.chc.edu.tw
112,074739,縣立育德國小,公立,[07]彰化縣,[526]彰化縣二林鎮外竹里中南巷41之1號,(04)8962574,https://www.ydes.chc.edu.tw/
112,074740,縣立香田國小,公立,[07]彰化縣,[526]彰化縣二林鎮香田里儒林路10之1號,(04)8960654,https://www.sstes.chc.edu.tw
112,074741,縣立廣興國小,公立,[07]彰化縣,[526]彰化縣二林鎮廣興里廣興巷2之1號,(04)8962584,https://www.gsps.chc.edu.tw
112,074742,縣立萬興國小,公立,[07]彰化縣,[526]彰化縣二林鎮永興里二溪路六段433號,(04)8682759,https://www.wsps.chc.edu.tw
112,074743,縣立新生國小,公立,[07]彰化縣,[526]彰化縣二林鎮趙甲里鎮平巷59號,(04)8964330,https://www.sssps.chc.edu.tw
112,074744,縣立中興國小,公立,[07]彰化縣,[526]彰化縣二林鎮華菕里光復路73號,(04)8683458,https://www.scses.chc.edu.tw
112,074745,縣立原斗國(中)小,公立,[07]彰化縣,[526]彰化縣二林鎮原斗里斗苑路一段865號,(04)8902322,https://www.ydps.chc.edu.tw
112,074746,縣立萬合國小,公立,[07]彰化縣,[526]彰化縣二林鎮萬合里江山巷1號,(04)8902164,https://www.whes.chc.edu.tw/
112,074747,縣立大城國小,公立,[07]彰化縣,[527]彰化縣大城鄉大城村中平路176號,(04)8941135,https://www.dcps.chc.edu.tw
112,074749,縣立西港國小,公立,[07]彰化縣,[527]彰化縣大城鄉東港村中央路2號,(04)8941029,https://www.sges.chc.edu.tw
112,074750,縣立美豐國小,公立,[07]彰化縣,[527]彰化縣大城鄉三豐村東盛路1號,(04)8941660,https://www.mfes.chc.edu.tw
112,074753,縣立竹塘國小,公立,[07]彰化縣,[525]彰化縣竹塘鄉竹塘村文化街20號,(04)8972039,https://www.ctes.chc.edu.tw
112,074754,縣立田頭國小,公立,[07]彰化縣,[525]彰化縣竹塘鄉田頭村光明路60號,(04)8972189,https://www.ttes.chc.edu.tw
112,074755,縣立民靖國小,公立,[07]彰化縣,[525]彰化縣竹塘鄉民靖村文昌路152號,(04)8972693,https://www.mjes.chc.edu.tw
112,074756,縣立長安國小,公立,[07]彰化縣,[525]彰化縣竹塘鄉長安村東陽路二段123號,(04)8972694,https://www.caes.chc.edu.tw
112,074757,縣立土庫國小,公立,[07]彰化縣,[525]彰化縣竹塘鄉土庫村東陽路一段362號,(04)8972140,https://www.tkes.chc.edu.tw
112,074758,縣立芳苑國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉芳苑村斗苑路芳苑段230號,(04)8983993,https://www.fyes.chc.edu.tw
112,074759,縣立後寮國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉後寮村芳寮路30號,(04)8983184,https://www.hles.chc.edu.tw
112,074760,縣立民權華德福實驗國(中)小,公立,[07]彰化縣,[528]彰化縣芳苑鄉五俊村新生巷5之1號,(04)8932625,https://www.mces.chc.edu.tw
112,074761,縣立育華國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉永興村太平路300號,(04)8933261,https://www.yhes.chc.edu.tw
112,074762,縣立草湖國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉文津村芳草路66號,(04)8933327,https://www.thes.chc.edu.tw
112,074763,縣立建新國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉新生村草漢路二段86號,(04)8862328,https://www.jses.chc.edu.tw
112,074764,縣立漢寶國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉漢寶村草漢路漢寶段541號,(04)8991062,https://www.hbes.chc.edu.tw
112,074765,縣立王功國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉王功村功湖路王功段481號,(04)8932182,https://www.wges.chc.edu.tw/
112,074766,縣立新寶國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉芳漢路129巷100號,(04)8932885,https://www.sbes.chc.edu.tw
112,074767,縣立路上國小,公立,[07]彰化縣,[528]彰化縣芳苑鄉路上村新上路12號,(04)8982014,https://www.lses.chc.edu.tw
112,074769,縣立和仁國小,公立,[07]彰化縣,[508]彰化縣和美鎮山犁里15鄰仁愛路279號,(04)7575407,https://www.hres.chc.edu.tw
112,074771,縣立鹿東國小,公立,[07]彰化縣,[505]彰化縣鹿港鎮長安路125號,(04)7756521,https://sites.google.com/a/st.ldes.chc.edu.tw/ldes2017
112,074772,縣立舊社國小,公立,[07]彰化縣,[511]彰化縣社頭鄉社石路956號,(04)8711001,https://www.csnes.chc.edu.tw
112,074773,縣立崙雅國小,公立,[07]彰化縣,[511]彰化縣社頭鄉美雅村員集路一段615號,(04)8710945,https://www.lyps.chc.edu.tw
112,074774,縣立信義國(中)小,公立,[07]彰化縣,[500]彰化縣彰化市向陽里向陽街168號,(04)7635888,https://www.hyjhes.chc.edu.tw
112,074775,縣立大成國小,公立,[07]彰化縣,[500]彰化縣彰化市自強路303號,(04)7353457,https://www.dches.chc.edu.tw
112,074776,縣立新民國小,公立,[07]彰化縣,[520]彰化縣田中鎮新民里公館路320號,(04)8756166,https://www.smps.chc.edu.tw
112,074777,縣立湖北國小,公立,[07]彰化縣,[514]彰化縣溪湖鎮太平里地政路二段201號,(04)8613618,https://www.hbps.chc.edu.tw
112,074778,縣立鹿江國際國(中)小,公立,[07]彰化縣,[505]彰化縣鹿港鎮自由路300號,(04)7775701,https://www.ljis.chc.edu.tw
